"g__Wautersiella,s__"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00675586420336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"g__Alicyclobacillus,s__"	0.00306930608507	0	0	0.00636780359379	0.00388095733688	0	0.00781292532562	0	0	0.00751786959403	0	0	0	0	0.00740436424472	0	0	0.0105979672454	0.0058036290552	0.00648922361848	0	0	0	0	0	0.00958035046917	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00564904972656	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"g__Anoxybacillus,Other"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0101029476878	0	0.0115003390164	0.0165412081497	0	0	0	0	0	0	0	0	0	0	0	0	0.00860323329375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"g__Brochothrix,s__"	0	0	0	0	0	0.00929815575819	0	0	0	0.00682950909356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"g__Planomicrobium,s__"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00191840433151	0	0	0	0	0	0.00362012121909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"g__Jeotgalicoccus,s__psychrophilus"	0.00991877685019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00540793695369	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00622472249932	0	0	0	0	0	0	0	0	0	0	0	0
"g__Salinicoccus,s__"	0	0	0	0	0	0	0	0	0	0	0.0066863323678	0	0	0.00583285856503	0	0	0	0	0	0.00669380570893	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0116354311661	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"g__Staphylococcus,s__epidermidis"	0.0462888516743	0.0199484765253	0.0146253084417	0.00636780359379	0.0112122371455	0	0	0	0	0	0.00196425395303	0	0.00454577759312	0.0124028683777	0.0036361085676	0.0179453927519	0.019575242549	0	0.00381310351815	0.0123399352997	0	0	0.0102906396777	0.0241110339259	0.0220163820855	0.015930050266	0.0209971701856	0.02770561053	0.00521267702572	0.020138219945	0.0178491726406	0.0310992564975	0.0422994805205	0.0217402928693	0.0290933417947	0.00910360863546	0.00325490989798	0.0111739132752	0	0	0	0	0.00440695802639	0	0	0	0	0.0077499207783	0	0	0	0	0	0	0	0	0	0	0	0.00612712868491
"g__Staphylococcus,s__pettenkoferi"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00714300714937	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00868496012115	0	0	0	0	0.00866157229144	0	0	0	0	0	0	0	0	0	0	0	0
"g__Abiotrophia,s__"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"g__Aerococcus,s__"	0	0	0	0	0.00105840067202	0	0.00671143405915	0	0	0	0	0	0	0	0	0	0	0	0	0.00461269373053	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"g__Alloiococcus,s__"	0	0.018629878514	0	0.0693473206081	0.00835755543827	0.0148559131461	0	0.065614546469	0.034185976614	0.00482889077863	0.00820480074964	0	0.00454577759312	0.00428543821869	0.0127017348295	0.0119514809527	0	0.0328456025347	0.00635188760561	0.0329628360225	0.0508251772644	0.00824595443131	0.00554274255478	0.0075723166257	0	0	0.0858764702077	0.0662519825584	0.0418803391152	0.131155973826	0.0239662257081	0.115754480859	0.0676153417757	0	0.0978721126254	0.0357225123063	0.034601261982	0.00794876068688	0.0121072165596	0	0.00676925553763	0.0636944093548	0.0442949505886	0.0356388636761	0.019472432063	0.0416192001723	0.012007893615	0.0093141279176	0.0189052920362	0.0224855780965	0	0.0300090507226	0	0.046931468552	0.141171523974	0.0411721837006	0.117761070817	0.0144835222633	0.0283833765202	0
"g__Granulicatella,s__"	0	0	0	0	0.0141344876401	0.0248393344721	0.00691191554136	0.0199026624263	0.0135909258324	0.0315973286456	0.0106207058735	0.0393600618117	0.00666508796195	0.00428543821869	0.0244876957659	0	0	0.0154315120835	0	0.0163659480938	0.0387779036031	0	0.00677257802395	0	0	0.00752945159806	0	0	0.0212501900704	0	0.0315642899207	0	0	0.00639172353256	0.00542293046956	0	0.00549516043484	0.0152192285986	0	0	0.00977718431816	0.00732936126919	0.0179028215531	0.0177203746857	0	0	0.0185480833428	0	0.0177907489533	0.0518455465662	0	0	0	0	0	0	0	0	0	0.0069234962825
"g__Enterococcus,s__"	0	0	0	0	0	0	0.0105374591415	0	0.00340836277066	0	0	0	0	0	0	0	0.0152706701522	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00942926544262	0.0107716421062	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00659611711033	0	0	0	0	0	0
"g__Lactobacillus,s__"	0	0	0	0	0	0	0	0	0	0	0	0.0175431812274	0	0	0	0	0	0	0.00713568913324	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"g__Lactobacillus,s__helveticus"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00280833806903	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0112297979254	0	0.00794876068688	0	0	0	0	0	0	0	0	0.0113850597844	0.00622472249932	0	0	0	0	0	0	0	0	0	0	0	0
"g__Lactobacillus,s__iners"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00280833806903	0	0	0.0220606281715	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0115846661157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"g__Lactobacillus,s__reuteri"	0	0	0	0	0.00272206634644	0	0	0.00987451913191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"g__Lactococcus,s__"	0	0	0	0	0.00403580800588	0	0.0156130568567	0	0	0	0	0	0	0.00870410698827	0.0121380186788	0.0252670225419	0	0	0	0.0138593973541	0	0	0	0.00673500528422	0	0.0117630046664	0.00778937535036	0	0.044738745123	0	0	0	0	0	0	0	0.0398152688856	0	0	0.0215543270972	0.0117479520722	0	0	0	0.0100704843983	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"g__Streptococcus,s__agalactiae"	0	0	0	0	0	0.00993475124734	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00675586420336	0	0	0	0.0155636205276	0	0	0	0	0	0	0	0	0	0	0.0467470056449	0	0	0	0	0	0	0	0.0956230774491	0	0	0	0	0	0	0	0	0	0	0	0
"g__Streptococcus,s__anginosus"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0428387373298	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00480690607707
"g__Streptococcus,s__infantis"	0.00306930608507	0	0	0	0	0	0	0	0	0	0	0	0	0.00191840433151	0	0	0	0	0	0	0.00896735535744	0.00470808191177	0	0	0	0	0	0	0	0	0.00825029033521	0	0	0	0	0	0.00232211661409	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0154130934179	0	0	0
"g__Streptococcus,s__luteciae"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00879975793344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00162745494899	0	0	0	0	0	0.00440695802639	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"g__Moryella,s__"	0	0	0	0	0	0.00818994035173	0	0	0	0	0	0	0	0.00555859437241	0	0	0	0	0	0	0.0058128119144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00162745494899	0	0	0	0	0	0.00440695802639	0.00568438790075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"g__Oribacterium,s__"	0	0	0	0	0.00463304174769	0	0	0.00589677651942	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"g__[Ruminococcus],s__gnavus"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00987992009616	0	0.00966845134113	0	0	0.00327773588744	0	0	0	0	0.00675586420336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0093141279176	0	0	0	0	0	0	0	0	0	0	0	0
"g__Peptostreptococcus,s__"	0	0	0	0	0.00384677469885	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0028790932009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"g__Dialister,s__"	0	0	0.00578224294607	0	0.00866002200433	0	0	0	0	0	0	0	0	0	0	0	0.0075564086075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"g__Megasphaera,s__"	0	0	0	0	0.0035654150821	0	0	0	0	0	0	0	0	0.00764596933751	0	0	0.00600941697075	0	0	0.00712915073667	0.0154547595475	0	0	0	0.00675586420336	0	0	0	0.00521267702572	0	0	0	0	0	0	0	0.0192651946239	0	0	0.0290698094592	0.0291584231107	0	0.017292600471	0.0310814205013	0.0100704843983	0	0	0	0.0121516428222	0.00929780486942	0	0	0	0.0099512754411	0	0	0	0	0.0220914139556	0
"g__Selenomonas,s__"	0	0	0	0	0.00323374393208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00901717952075	0	0	0	0	0	0	0	0	0	0	0	0.00667173163587	0	0	0	0	0	0	0	0	0	0	0
"g__Veillonella,s__dispar"	0.00612389568906	0	0	0	0.0137805148078	0.0157104957482	0	0.0339819183636	0.0116800284847	0.0266993226979	0.00978833216728	0.00565657762246	0.0112974737176	0.00489022592549	0.0235159405657	0.0209911083679	0.0075564086075	0.00458851225048	0	0.014369304726	0.0369237832929	0.0179969786168	0.0315418802285	0.0302830323109	0.0249933513316	0.0124683869092	0.013862238489	0	0.0220151136407	0.0207476041884	0.0537151666288	0	0.0259098166675	0.0659284721098	0.0597520166793	0.0368127063133	0.0541916098204	0.0205946666819	0.0350955397369	0.10015728802	0.0369664577108	0.0163297452304	0.0354377354639	0.077494717065	0.0226172805645	0	0.0250958458957	0.0118306007332	0.0536499456649	0.0265879186319	0	0.0154604485188	0	0.0611915472745	0.0127158738573	0.0119651502747	0	0	0.0350448299678	0.0230558720424
"g__Veillonella,s__parvula"	0	0	0	0	0.00230490541432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00514723634873	0	0.0271913420399	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00393206057805	0	0	0	0	0	0	0	0	0.0036787008392	0.00738064917236	0	0	0	0	0	0	0	0	0	0	0	0.018697247346	0
